Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,NOx(GT)_Simulated
14/02/2005,11.00.00,2.5,1295.0,-200.0,33.9,1639.0,164.0,477.0,123.0,1013.0,1582.0,11.7,36.9,0.506,24.315978826612692
14/02/2005,12.00.00,2.1,926.0,-200.0,7.6,882.0,142.0,744.0,111.0,913.0,700.0,11.8,36.2,0.4999,13.173985436198235
14/02/2005,13.00.00,1.1,970.0,-200.0,7.0,857.0,162.0,748.0,120.0,990.0,693.0,12.0,38.7,0.5402,21.383732293686194
14/02/2005,14.00.00,1.3,960.0,-200.0,6.9,853.0,177.0,782.0,123.0,967.0,709.0,13.7,30.3,0.4724,29.444250671080916
14/02/2005,15.00.00,1.1,941.0,-200.0,5.8,800.0,157.0,823.0,115.0,917.0,671.0,12.6,30.6,0.4443,22.598875174855564
14/02/2005,16.00.00,1.1,921.0,-200.0,5.2,771.0,162.0,850.0,120.0,885.0,632.0,13.0,27.4,0.4085,33.89702757815607
14/02/2005,17.00.00,1.4,940.0,-200.0,6.4,829.0,209.0,823.0,140.0,901.0,716.0,13.6,22.7,0.3529,39.83128682451782
14/02/2005,18.00.00,2.3,1036.0,-200.0,11.9,1046.0,304.0,694.0,185.0,1044.0,1059.0,11.8,23.0,0.3171,47.84485409735007
14/02/2005,19.00.00,4.2,1102.0,-200.0,17.4,1221.0,484.0,609.0,212.0,1136.0,1329.0,10.7,19.9,0.2547,59.52585347931736
14/02/2005,20.00.00,3.5,1035.0,-200.0,14.7,1141.0,399.0,670.0,200.0,1018.0,1196.0,10.4,18.0,0.2269,71.70719712372005
14/02/2005,21.00.00,3.0,990.0,-200.0,10.0,978.0,390.0,751.0,191.0,928.0,1131.0,9.7,20.6,0.2488,72.30995257908636
14/02/2005,22.00.00,1.7,950.0,-200.0,6.6,839.0,287.0,834.0,169.0,878.0,977.0,9.4,24.8,0.2923,73.47395347919706
14/02/2005,23.00.00,1.6,988.0,-200.0,6.6,839.0,202.0,803.0,139.0,936.0,963.0,8.8,31.2,0.3533,76.64053656327695
15/02/2005,00.00.00,1.0,884.0,-200.0,3.1,658.0,126.0,982.0,102.0,813.0,581.0,8.7,31.2,0.3521,81.88692797896795
15/02/2005,01.00.00,0.8,840.0,-200.0,2.2,597.0,87.0,1081.0,76.0,766.0,432.0,8.5,30.4,0.3391,73.06043810221975
15/02/2005,02.00.00,0.6,814.0,-200.0,1.3,526.0,59.0,1228.0,56.0,740.0,352.0,8.0,32.9,0.353,81.04652490976726
15/02/2005,03.00.00,0.4,821.0,-200.0,1.1,509.0,-200.0,1235.0,-200.0,762.0,348.0,7.1,37.4,0.3799,65.68139546468448
15/02/2005,04.00.00,-200.0,802.0,-200.0,0.5,440.0,31.0,1413.0,30.0,738.0,312.0,6.9,39.1,0.3901,67.61957332281568
15/02/2005,05.00.00,0.3,805.0,-200.0,0.5,437.0,28.0,1491.0,28.0,738.0,296.0,6.9,39.8,0.3966,54.354078313891875
15/02/2005,06.00.00,0.4,850.0,-200.0,1.3,529.0,64.0,1183.0,56.0,780.0,385.0,6.1,40.8,0.3868,56.30072924829735
15/02/2005,07.00.00,0.5,913.0,-200.0,2.5,619.0,123.0,1018.0,94.0,834.0,586.0,6.0,41.5,0.3896,41.05525658138851
15/02/2005,08.00.00,1.5,1047.0,-200.0,6.7,844.0,363.0,784.0,196.0,979.0,987.0,6.1,39.9,0.3781,29.948859382423393
15/02/2005,09.00.00,2.1,1055.0,-200.0,8.0,899.0,416.0,731.0,220.0,1017.0,1035.0,6.5,39.5,0.3865,22.924137721220333
15/02/2005,10.00.00,1.6,974.0,-200.0,5.3,778.0,286.0,832.0,168.0,905.0,782.0,9.4,32.7,0.3855,18.663203417428836
15/02/2005,11.00.00,1.0,863.0,-200.0,3.3,669.0,198.0,993.0,133.0,776.0,511.0,11.3,24.9,0.3318,15.132521882248875
15/02/2005,12.00.00,1.2,889.0,-200.0,4.4,734.0,216.0,942.0,134.0,801.0,566.0,12.8,19.8,0.2933,13.544736606689876
15/02/2005,13.00.00,1.3,906.0,-200.0,5.5,790.0,211.0,893.0,138.0,837.0,642.0,12.3,19.3,0.274,18.27697364760974
15/02/2005,14.00.00,1.4,874.0,-200.0,4.8,751.0,199.0,918.0,135.0,792.0,591.0,12.0,19.3,0.2716,19.510854778171176
15/02/2005,15.00.00,1.0,849.0,-200.0,3.5,680.0,161.0,1015.0,111.0,741.0,461.0,11.9,19.2,0.2677,30.408445158301454
15/02/2005,16.00.00,1.4,923.0,-200.0,4.9,761.0,218.0,909.0,124.0,840.0,609.0,12.1,20.7,0.2906,35.100908404104004
15/02/2005,17.00.00,1.5,962.0,-200.0,6.6,841.0,252.0,827.0,158.0,901.0,821.0,11.5,22.1,0.2987,39.49925941421179
15/02/2005,18.00.00,2.4,1067.0,-200.0,12.3,1059.0,337.0,671.0,181.0,1085.0,1163.0,10.4,23.1,0.2905,39.771450314282376
15/02/2005,19.00.00,2.8,1125.0,-200.0,14.1,1121.0,357.0,630.0,185.0,1132.0,1405.0,9.5,25.2,0.2996,59.87030235112925
15/02/2005,20.00.00,3.1,1149.0,-200.0,14.2,1124.0,410.0,623.0,187.0,1141.0,1405.0,8.9,26.9,0.3069,57.61364667948114
15/02/2005,21.00.00,3.1,1155.0,-200.0,11.6,1034.0,445.0,648.0,196.0,1061.0,1429.0,8.2,30.1,0.327,66.77369690976765
15/02/2005,22.00.00,2.0,1065.0,-200.0,8.2,908.0,314.0,741.0,174.0,953.0,1284.0,7.4,31.8,0.3287,85.01930079696083
15/02/2005,23.00.00,2.1,1145.0,-200.0,9.2,946.0,366.0,699.0,182.0,1015.0,1409.0,6.6,37.5,0.3664,78.98789920356221
16/02/2005,00.00.00,1.9,1134.0,-200.0,8.3,912.0,336.0,707.0,182.0,999.0,1376.0,6.3,40.1,0.3842,82.17318563525627
16/02/2005,01.00.00,2.5,1195.0,-200.0,10.7,1004.0,387.0,652.0,193.0,1078.0,1421.0,5.2,44.2,0.3943,77.66860486468809
16/02/2005,02.00.00,2.0,1141.0,-200.0,8.0,898.0,320.0,689.0,174.0,1014.0,1356.0,4.4,47.5,0.4017,86.6557824423493
16/02/2005,03.00.00,1.4,1077.0,-200.0,5.9,806.0,-200.0,725.0,-200.0,949.0,1296.0,4.0,49.1,0.4019,73.44629413435005
16/02/2005,04.00.00,1.1,1052.0,-200.0,4.5,740.0,237.0,768.0,142.0,913.0,1202.0,3.3,52.2,0.4074,69.77969341870269
16/02/2005,05.00.00,0.8,1033.0,-200.0,3.8,701.0,224.0,782.0,137.0,883.0,1206.0,3.2,52.4,0.4071,67.39883317523632
16/02/2005,06.00.00,0.9,1080.0,-200.0,5.1,768.0,237.0,732.0,140.0,924.0,1305.0,3.6,51.7,0.4123,45.93722580189553
16/02/2005,07.00.00,1.6,1208.0,-200.0,8.8,931.0,454.0,622.0,201.0,1052.0,1485.0,3.5,54.2,0.4297,44.23558913475701
16/02/2005,08.00.00,3.6,1363.0,-200.0,16.1,1183.0,854.0,520.0,288.0,1273.0,1643.0,5.2,48.3,0.4304,30.110426489171765
16/02/2005,09.00.00,3.3,1239.0,-200.0,13.4,1096.0,758.0,577.0,260.0,1211.0,1459.0,7.8,37.6,0.3994,27.757244207949793
16/02/2005,10.00.00,2.1,1044.0,-200.0,9.0,940.0,428.0,706.0,206.0,1014.0,1152.0,8.9,33.8,0.385,22.388823249302654
16/02/2005,11.00.00,1.3,956.0,-200.0,5.0,761.0,205.0,849.0,98.0,887.0,885.0,9.1,33.0,0.3827,18.79467131443131
16/02/2005,12.00.00,1.1,955.0,-200.0,4.3,725.0,205.0,890.0,138.0,880.0,770.0,9.1,34.5,0.3994,24.70263250420432
16/02/2005,13.00.00,1.5,997.0,-200.0,6.3,825.0,226.0,790.0,139.0,948.0,852.0,9.6,31.3,0.3763,24.3023527295619
16/02/2005,14.00.00,1.5,987.0,-200.0,6.0,810.0,199.0,801.0,137.0,939.0,830.0,8.5,36.3,0.4026,20.099117851506495
16/02/2005,15.00.00,1.6,1007.0,-200.0,5.7,798.0,253.0,793.0,155.0,942.0,867.0,9.3,34.6,0.405,34.368862550259934
16/02/2005,16.00.00,1.5,1025.0,-200.0,5.6,795.0,259.0,783.0,155.0,967.0,881.0,8.9,37.9,0.4318,33.52805416585551
16/02/2005,17.00.00,1.6,1083.0,-200.0,7.0,856.0,252.0,720.0,148.0,1010.0,975.0,8.2,41.8,0.4563,50.257963938530764
16/02/2005,18.00.00,2.2,1143.0,-200.0,9.5,960.0,313.0,641.0,153.0,1110.0,1136.0,7.4,44.5,0.4582,51.79231544764067
16/02/2005,19.00.00,3.4,1288.0,-200.0,15.9,1178.0,433.0,539.0,171.0,1300.0,1434.0,7.0,43.4,0.4366,60.30157024532583
16/02/2005,20.00.00,5.6,1464.0,-200.0,24.7,1421.0,611.0,457.0,227.0,1542.0,1746.0,6.6,43.4,0.4241,65.48780741499598
16/02/2005,21.00.00,5.2,1341.0,-200.0,16.8,1204.0,626.0,534.0,251.0,1294.0,1592.0,5.9,44.3,0.4137,68.67567876673553
16/02/2005,22.00.00,2.8,1177.0,-200.0,10.7,1004.0,408.0,640.0,216.0,1111.0,1341.0,5.0,46.6,0.4099,76.77165909203535
16/02/2005,23.00.00,2.4,1089.0,-200.0,8.3,913.0,357.0,712.0,200.0,1016.0,1208.0,5.8,40.3,0.374,80.83496656593282
17/02/2005,00.00.00,2.7,1196.0,-200.0,11.0,1014.0,375.0,643.0,192.0,1101.0,1334.0,5.4,43.8,0.3945,76.79074139286709
17/02/2005,01.00.00,2.6,1107.0,-200.0,7.4,874.0,326.0,721.0,187.0,984.0,1208.0,5.7,42.1,0.3883,84.24211774242214
17/02/2005,02.00.00,2.3,1102.0,-200.0,7.9,897.0,326.0,715.0,173.0,1024.0,1196.0,5.7,42.1,0.3885,71.70779858799621
17/02/2005,03.00.00,1.0,993.0,-200.0,3.6,688.0,-200.0,847.0,-200.0,874.0,931.0,5.8,42.9,0.399,65.19407318288499
17/02/2005,04.00.00,0.6,912.0,-200.0,1.7,559.0,72.0,1016.0,64.0,837.0,656.0,5.7,46.6,0.4298,72.39331026369251
17/02/2005,05.00.00,0.5,883.0,-200.0,1.0,496.0,49.0,1140.0,46.0,804.0,478.0,6.9,45.0,0.4499,59.64272837481947
17/02/2005,06.00.00,0.5,893.0,-200.0,1.1,507.0,59.0,1111.0,51.0,794.0,489.0,6.9,42.2,0.4224,50.61159233323269
17/02/2005,07.00.00,1.0,1033.0,-200.0,4.0,711.0,220.0,893.0,115.0,935.0,893.0,6.4,43.8,0.423,38.82531307850929
17/02/2005,08.00.00,2.6,1222.0,-200.0,9.7,966.0,602.0,636.0,238.0,1134.0,1322.0,6.6,44.6,0.4383,42.19325445315965
17/02/2005,09.00.00,2.7,1190.0,-200.0,10.6,1000.0,485.0,624.0,202.0,1152.0,1280.0,7.7,42.1,0.444,29.743006166021065
17/02/2005,10.00.00,1.8,1035.0,-200.0,5.4,783.0,295.0,794.0,167.0,969.0,943.0,10.1,36.7,0.4536,27.253033390330636
17/02/2005,11.00.00,1.2,990.0,-200.0,3.9,705.0,217.0,873.0,139.0,913.0,772.0,9.0,41.4,0.4775,17.89364328269767
17/02/2005,12.00.00,1.3,1011.0,-200.0,4.4,732.0,236.0,830.0,147.0,944.0,826.0,8.7,42.5,0.4787,18.559891778476906
17/02/2005,13.00.00,1.4,1041.0,-200.0,5.0,763.0,196.0,790.0,130.0,1003.0,808.0,8.3,47.8,0.5238,20.372865273415577
17/02/2005,14.00.00,1.8,1086.0,-200.0,6.8,850.0,233.0,723.0,143.0,1072.0,901.0,8.9,45.5,0.5208,28.3064212826095
17/02/2005,15.00.00,1.3,1021.0,-200.0,4.8,755.0,207.0,807.0,143.0,980.0,763.0,8.9,46.1,0.5256,27.902738161767143
17/02/2005,16.00.00,1.4,1014.0,-200.0,5.0,761.0,198.0,806.0,136.0,972.0,722.0,9.0,44.9,0.5173,37.316085083425655
17/02/2005,17.00.00,1.4,1023.0,-200.0,5.2,771.0,212.0,807.0,143.0,982.0,735.0,9.3,42.3,0.4974,42.169769967353346
17/02/2005,18.00.00,2.4,1172.0,-200.0,10.0,977.0,280.0,657.0,177.0,1160.0,1047.0,8.4,45.2,0.4977,50.76959734665497
17/02/2005,19.00.00,2.8,1172.0,-200.0,11.1,1017.0,315.0,623.0,198.0,1185.0,1163.0,7.6,47.8,0.5013,54.59846789779371
17/02/2005,20.00.00,3.3,1219.0,-200.0,12.9,1081.0,378.0,590.0,200.0,1246.0,1244.0,7.4,47.2,0.4871,62.15072180368773
17/02/2005,21.00.00,2.5,1106.0,-200.0,7.8,891.0,320.0,708.0,191.0,1058.0,1025.0,7.4,46.9,0.4854,72.89047206342062
17/02/2005,22.00.00,2.1,1078.0,-200.0,6.3,824.0,265.0,759.0,169.0,1016.0,982.0,6.9,48.2,0.4832,75.05251632554211
17/02/2005,23.00.00,1.2,939.0,-200.0,2.8,637.0,129.0,960.0,106.0,883.0,607.0,7.1,47.9,0.4867,78.27441842182338
18/02/2005,00.00.00,1.2,975.0,-200.0,3.3,670.0,129.0,943.0,105.0,910.0,616.0,6.9,48.7,0.4874,84.67531197969852
18/02/2005,01.00.00,1.3,958.0,-200.0,3.1,660.0,172.0,935.0,130.0,905.0,654.0,6.8,48.2,0.4792,75.34723709334153
18/02/2005,02.00.00,1.0,921.0,-200.0,2.1,594.0,100.0,1025.0,82.0,867.0,479.0,6.3,49.6,0.4787,71.97049654571582
18/02/2005,03.00.00,0.8,931.0,-200.0,1.9,580.0,-200.0,983.0,-200.0,863.0,487.0,5.6,52.9,0.4855,81.54729380657601
18/02/2005,04.00.00,-200.0,874.0,-200.0,0.7,472.0,49.0,1179.0,45.0,803.0,382.0,6.4,49.8,0.4814,65.26204294872817
18/02/2005,05.00.00,0.4,872.0,-200.0,0.8,476.0,36.0,1249.0,35.0,794.0,350.0,6.9,48.1,0.4796,58.36764695463176
18/02/2005,06.00.00,0.5,904.0,-200.0,1.3,530.0,79.0,1079.0,60.0,846.0,438.0,6.4,50.2,0.485,48.53575628091819
18/02/2005,07.00.00,0.7,951.0,-200.0,1.8,568.0,128.0,1021.0,90.0,888.0,578.0,6.4,50.7,0.4886,42.37221675008858
18/02/2005,08.00.00,2.1,1183.0,-200.0,7.9,896.0,456.0,673.0,205.0,1115.0,1140.0,6.9,48.8,0.4903,40.0278659366926
18/02/2005,09.00.00,2.5,1187.0,-200.0,9.8,970.0,477.0,625.0,199.0,1174.0,1203.0,8.4,44.6,0.4922,32.9863899858977
18/02/2005,10.00.00,2.0,1072.0,-200.0,7.4,874.0,342.0,715.0,153.0,1033.0,1000.0,10.8,37.1,0.4794,29.920269874212405
18/02/2005,11.00.00,1.4,1011.0,-200.0,5.3,780.0,254.0,805.0,163.0,964.0,806.0,11.2,36.2,0.4818,22.825987128374994
18/02/2005,12.00.00,1.3,997.0,-200.0,4.8,752.0,231.0,837.0,152.0,952.0,724.0,11.8,34.4,0.4758,14.132388908094246
18/02/2005,13.00.00,1.4,989.0,-200.0,5.6,791.0,213.0,804.0,146.0,953.0,690.0,11.5,33.1,0.4479,19.338026709521273
18/02/2005,14.00.00,1.6,1006.0,-200.0,6.6,837.0,208.0,775.0,146.0,971.0,757.0,10.9,32.6,0.426,24.468075881719862
18/02/2005,15.00.00,1.7,1016.0,-200.0,6.7,845.0,270.0,771.0,134.0,987.0,818.0,11.3,31.7,0.4249,34.661164792302166
18/02/2005,16.00.00,1.8,1069.0,-200.0,8.4,918.0,276.0,724.0,164.0,1045.0,936.0,11.6,30.9,0.4223,30.818050117575673
18/02/2005,17.00.00,2.4,1109.0,-200.0,10.3,989.0,375.0,664.0,141.0,1096.0,1133.0,11.1,32.2,0.4243,43.93648009882912
18/02/2005,18.00.00,2.8,1182.0,-200.0,12.6,1071.0,395.0,617.0,204.0,1187.0,1298.0,9.7,36.0,0.4333,50.40792932446018
18/02/2005,19.00.00,3.3,1253.0,-200.0,16.0,1179.0,421.0,573.0,210.0,1268.0,1387.0,8.5,39.0,0.4336,44.901749462766446
18/02/2005,20.00.00,4.8,1288.0,-200.0,17.6,1228.0,632.0,549.0,250.0,1333.0,1502.0,8.3,40.3,0.4411,54.112736011900495
18/02/2005,21.00.00,2.8,1153.0,-200.0,10.1,981.0,424.0,666.0,202.0,1097.0,1273.0,8.0,41.3,0.4448,69.44952499846399
18/02/2005,22.00.00,2.4,1161.0,-200.0,9.8,969.0,369.0,677.0,190.0,1111.0,1271.0,7.0,44.2,0.4446,77.02252824421542
18/02/2005,23.00.00,2.9,1271.0,-200.0,11.5,1031.0,484.0,618.0,236.0,1138.0,1464.0,5.4,51.8,0.4698,80.24724585750886
19/02/2005,00.00.00,2.7,1156.0,-200.0,8.2,909.0,456.0,684.0,250.0,1023.0,1384.0,4.1,55.0,0.4558,79.58188580379904
19/02/2005,01.00.00,2.1,1106.0,-200.0,6.8,850.0,373.0,727.0,219.0,997.0,1281.0,3.1,57.8,0.4462,84.32149609694798
19/02/2005,02.00.00,1.5,1008.0,-200.0,4.3,726.0,228.0,834.0,156.0,913.0,1083.0,3.1,56.7,0.4388,69.98126041239254
19/02/2005,03.00.00,1.2,966.0,-200.0,3.9,703.0,-200.0,865.0,-200.0,903.0,989.0,2.2,59.6,0.4333,67.23214288854373
19/02/2005,04.00.00,0.9,931.0,-200.0,2.6,627.0,117.0,948.0,98.0,860.0,911.0,2.3,58.9,0.4317,61.73450218822809
19/02/2005,05.00.00,0.8,922.0,-200.0,2.4,611.0,108.0,962.0,89.0,867.0,893.0,1.9,60.0,0.4276,59.66030473003464
19/02/2005,06.00.00,0.8,911.0,-200.0,2.3,606.0,126.0,950.0,104.0,866.0,894.0,1.9,60.3,0.4293,50.30834243210286
19/02/2005,07.00.00,1.1,993.0,-200.0,4.5,736.0,235.0,819.0,148.0,941.0,1018.0,0.9,64.6,0.4294,39.959176626850144
19/02/2005,08.00.00,1.9,1100.0,-200.0,8.5,919.0,339.0,678.0,194.0,1072.0,1191.0,0.6,65.0,0.4231,20.78669678015696
19/02/2005,09.00.00,2.5,1141.0,-200.0,9.0,940.0,399.0,651.0,231.0,1099.0,1285.0,2.1,59.9,0.4338,24.61107369950455
19/02/2005,10.00.00,2.2,1085.0,-200.0,5.7,800.0,346.0,750.0,200.0,983.0,1219.0,3.1,57.2,0.4402,21.760530916902773
19/02/2005,11.00.00,2.1,1153.0,-200.0,6.9,853.0,407.0,696.0,217.0,1027.0,1370.0,4.2,54.0,0.4483,23.99928588439783
19/02/2005,12.00.00,2.3,1122.0,-200.0,6.4,831.0,393.0,722.0,210.0,982.0,1317.0,7.4,43.8,0.4538,17.227212957847836
19/02/2005,13.00.00,1.2,992.0,-200.0,3.5,685.0,166.0,890.0,126.0,902.0,818.0,11.2,34.5,0.4586,20.704371304495535
19/02/2005,14.00.00,1.2,1018.0,-200.0,3.7,693.0,157.0,868.0,118.0,937.0,683.0,13.8,32.4,0.5084,19.304916684484823
19/02/2005,15.00.00,1.1,981.0,-200.0,2.9,649.0,141.0,924.0,114.0,901.0,573.0,12.4,34.9,0.5002,26.810155942528322
19/02/2005,16.00.00,1.1,988.0,-200.0,3.4,679.0,144.0,905.0,117.0,911.0,595.0,12.8,31.9,0.4684,33.18758183501229
19/02/2005,17.00.00,1.4,1059.0,-200.0,5.3,777.0,191.0,797.0,140.0,969.0,774.0,13.5,29.1,0.4486,36.46311349498934
19/02/2005,18.00.00,1.7,1110.0,-200.0,7.3,870.0,255.0,708.0,168.0,1057.0,1059.0,11.6,33.3,0.454,50.71134075292726
19/02/2005,19.00.00,2.5,1204.0,-200.0,10.0,979.0,379.0,639.0,202.0,1147.0,1326.0,10.9,34.9,0.4568,63.12923059599937
19/02/2005,20.00.00,2.7,1275.0,-200.0,12.3,1061.0,427.0,593.0,211.0,1203.0,1494.0,10.4,37.3,0.4708,58.49935610481298
19/02/2005,21.00.00,3.1,1297.0,-200.0,11.8,1044.0,509.0,600.0,231.0,1185.0,1559.0,9.7,39.7,0.4792,69.62886527050088
19/02/2005,22.00.00,2.8,1277.0,-200.0,10.4,991.0,459.0,609.0,214.0,1141.0,1575.0,9.1,41.9,0.4857,81.87381501838452
19/02/2005,23.00.00,1.9,1207.0,-200.0,7.7,888.0,293.0,664.0,181.0,1062.0,1447.0,9.3,41.9,0.4927,79.44611518107105
20/02/2005,00.00.00,1.9,1222.0,-200.0,7.5,880.0,269.0,684.0,173.0,1083.0,1367.0,9.4,44.7,0.5279,80.19053110933538
20/02/2005,01.00.00,1.7,1141.0,-200.0,6.1,816.0,244.0,745.0,169.0,1026.0,1230.0,8.5,45.8,0.5108,72.04793785456944
20/02/2005,02.00.00,2.2,1228.0,-200.0,8.3,913.0,293.0,643.0,174.0,1124.0,1396.0,7.8,50.0,0.53,76.33144010860784
20/02/2005,03.00.00,1.6,1120.0,-200.0,5.1,770.0,-200.0,756.0,-200.0,1012.0,1191.0,7.7,49.7,0.5242,70.22701332883658
20/02/2005,04.00.00,1.5,1067.0,-200.0,4.9,758.0,177.0,775.0,130.0,993.0,1009.0,8.2,46.9,0.5099,57.56327269082843
20/02/2005,05.00.00,0.8,947.0,-200.0,1.9,580.0,81.0,978.0,72.0,894.0,572.0,8.4,48.6,0.5375,54.60987803309487
20/02/2005,06.00.00,0.5,918.0,-200.0,1.0,501.0,42.0,1148.0,40.0,881.0,420.0,8.0,54.7,0.5883,43.49329922019142
20/02/2005,07.00.00,0.5,920.0,-200.0,1.1,506.0,61.0,1142.0,56.0,905.0,453.0,7.8,55.7,0.5914,44.996265761787555
20/02/2005,08.00.00,0.7,941.0,-200.0,1.5,541.0,101.0,1065.0,81.0,919.0,520.0,8.0,53.8,0.5796,37.138027346643526
20/02/2005,09.00.00,0.7,949.0,-200.0,1.6,552.0,98.0,1035.0,81.0,919.0,531.0,8.8,50.7,0.5752,30.65277023858803
20/02/2005,10.00.00,0.9,990.0,-200.0,2.3,604.0,114.0,944.0,88.0,947.0,579.0,10.1,47.6,0.587,17.33364626870302
20/02/2005,11.00.00,1.0,996.0,-200.0,2.5,620.0,118.0,928.0,94.0,946.0,570.0,10.6,45.8,0.5838,26.280976300347074
20/02/2005,12.00.00,1.1,1023.0,-200.0,2.5,623.0,120.0,916.0,97.0,976.0,571.0,9.1,56.2,0.6515,14.321816584407326
20/02/2005,13.00.00,1.1,1037.0,-200.0,2.8,636.0,151.0,891.0,112.0,1024.0,582.0,7.9,66.5,0.7124,24.23505721374238
20/02/2005,14.00.00,1.0,1017.0,-200.0,2.4,613.0,131.0,919.0,104.0,1007.0,551.0,8.0,65.0,0.6991,12.184159385570078
20/02/2005,15.00.00,1.1,1042.0,-200.0,3.3,671.0,145.0,861.0,107.0,1038.0,634.0,8.4,61.0,0.6721,31.73475161233775
20/02/2005,16.00.00,1.3,1037.0,-200.0,3.2,665.0,156.0,854.0,114.0,1013.0,633.0,8.6,57.3,0.6429,36.736052713910695
20/02/2005,17.00.00,1.2,1009.0,-200.0,2.8,640.0,151.0,915.0,115.0,996.0,613.0,8.4,56.3,0.6227,34.68982299282758
20/02/2005,18.00.00,1.3,1033.0,-200.0,3.4,675.0,173.0,853.0,127.0,1006.0,702.0,8.0,57.7,0.6222,55.57576812720216
20/02/2005,19.00.00,1.1,1016.0,-200.0,2.9,647.0,154.0,906.0,119.0,997.0,649.0,7.1,62.6,0.6341,54.83680236339977
20/02/2005,20.00.00,1.5,1076.0,-200.0,4.6,745.0,221.0,801.0,149.0,1040.0,841.0,7.4,59.3,0.6123,64.96437572876242
20/02/2005,21.00.00,1.4,1029.0,-200.0,3.8,699.0,193.0,851.0,140.0,1001.0,795.0,7.7,56.9,0.5994,75.04267656175905
20/02/2005,22.00.00,1.1,984.0,-200.0,3.1,661.0,130.0,898.0,105.0,965.0,638.0,7.7,54.4,0.5753,79.98155978455758
20/02/2005,23.00.00,1.3,1003.0,-200.0,3.7,694.0,156.0,876.0,116.0,976.0,663.0,7.7,53.0,0.5572,77.08900161906317
21/02/2005,00.00.00,1.4,1009.0,-200.0,3.3,671.0,148.0,877.0,112.0,1010.0,610.0,6.7,62.8,0.6188,80.88448776897557
21/02/2005,01.00.00,1.1,946.0,-200.0,2.1,588.0,93.0,1005.0,80.0,948.0,480.0,6.6,61.9,0.6056,79.37133092943021
21/02/2005,02.00.00,0.8,910.0,-200.0,1.2,518.0,66.0,1130.0,59.0,936.0,404.0,5.7,70.3,0.6498,77.42613962215249
21/02/2005,03.00.00,0.6,886.0,-200.0,0.7,464.0,-200.0,1273.0,-200.0,919.0,357.0,4.5,79.2,0.6751,68.84321004257384
21/02/2005,04.00.00,-200.0,879.0,-200.0,0.5,447.0,38.0,1317.0,36.0,910.0,348.0,4.0,81.5,0.6712,66.36001761606914
21/02/2005,05.00.00,0.5,907.0,-200.0,1.0,502.0,50.0,1129.0,49.0,947.0,399.0,3.9,81.5,0.6653,55.521213551816274
21/02/2005,06.00.00,0.6,949.0,-200.0,2.1,589.0,77.0,987.0,63.0,1001.0,464.0,3.3,84.3,0.6617,51.26736666527865
21/02/2005,07.00.00,1.2,1054.0,-200.0,5.5,786.0,183.0,766.0,123.0,1129.0,699.0,4.2,80.9,0.6742,45.320308453856654
21/02/2005,08.00.00,2.2,1214.0,-200.0,10.9,1010.0,256.0,609.0,164.0,1282.0,1006.0,5.1,75.0,0.6646,39.3258205735569
21/02/2005,09.00.00,2.9,1253.0,-200.0,13.3,1095.0,355.0,566.0,218.0,1375.0,1206.0,4.6,77.6,0.6651,35.34976132076271
21/02/2005,10.00.00,2.9,1197.0,-200.0,9.6,964.0,491.0,614.0,254.0,1260.0,1122.0,3.8,84.3,0.6811,18.2787933703641
21/02/2005,11.00.00,2.0,1156.0,-200.0,7.0,859.0,387.0,684.0,210.0,1196.0,1069.0,6.2,77.4,0.7383,20.498582629919987
21/02/2005,12.00.00,1.7,1132.0,-200.0,6.6,837.0,384.0,694.0,208.0,1199.0,1062.0,7.7,67.6,0.7133,29.39824204572894
21/02/2005,13.00.00,2.2,1207.0,-200.0,9.3,950.0,368.0,623.0,204.0,1303.0,1162.0,8.1,64.8,0.7039,31.42315980532748
21/02/2005,14.00.00,1.8,1127.0,-200.0,7.9,896.0,258.0,664.0,172.0,1227.0,1010.0,8.1,64.0,0.6942,27.254306516868535
21/02/2005,15.00.00,1.6,1112.0,-200.0,6.9,851.0,231.0,694.0,157.0,1184.0,931.0,6.9,71.3,0.7118,27.408194238139643
21/02/2005,16.00.00,1.9,1186.0,-200.0,8.6,925.0,290.0,641.0,181.0,1272.0,1025.0,7.0,73.7,0.7425,36.01255805143526
21/02/2005,17.00.00,2.2,1192.0,-200.0,10.0,976.0,335.0,618.0,194.0,1290.0,1110.0,7.3,70.0,0.7195,49.306593540079575
21/02/2005,18.00.00,2.2,1177.0,-200.0,8.8,931.0,293.0,656.0,193.0,1281.0,979.0,5.8,77.8,0.7223,56.79158947953722
21/02/2005,19.00.00,4.9,1478.0,-200.0,20.2,1301.0,526.0,469.0,252.0,1682.0,1409.0,5.4,80.9,0.7293,57.81363534077821
21/02/2005,20.00.00,6.3,1486.0,-200.0,19.7,1289.0,607.0,466.0,283.0,1633.0,1438.0,5.5,79.8,0.7261,66.03169590294976
21/02/2005,21.00.00,2.7,1118.0,-200.0,7.1,863.0,326.0,680.0,208.0,1194.0,1083.0,5.6,74.0,0.6808,79.75728520276728
21/02/2005,22.00.00,1.4,1019.0,-200.0,4.4,730.0,188.0,811.0,143.0,1082.0,916.0,5.6,71.9,0.6604,64.75345011964328
