Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Unnamed: 15,Unnamed: 16,Datetime
30/01/2005,18.00.00,,845.0,,,582.0,174.0,1120.0,123.0,719.0,473.0,"6,3","28,8","0,2772",,,
30/01/2005,19.00.00,,880.0,,,641.0,215.0,1077.0,140.0,759.0,537.0,"5,4","30,1","0,2726",,,
30/01/2005,20.00.00,,917.0,,,708.0,248.0,972.0,163.0,787.0,670.0,"5,0","31,1","0,2730",,,
30/01/2005,21.00.00,,927.0,,,715.0,247.0,965.0,164.0,797.0,711.0,"4,6","33,8","0,2898",,,
30/01/2005,22.00.00,,868.0,,,615.0,154.0,1095.0,120.0,752.0,551.0,"4,3","36,6","0,3064",,,
30/01/2005,23.00.00,,932.0,,,685.0,186.0,996.0,130.0,820.0,670.0,"4,0","39,0","0,3203",,,
31/01/2005,00.00.00,,971.0,,,741.0,231.0,901.0,145.0,864.0,771.0,"2,9","42,8","0,3276",,,
31/01/2005,01.00.00,,891.0,,,650.0,174.0,987.0,126.0,782.0,586.0,"3,4","38,9","0,3076",,,
31/01/2005,02.00.00,,806.0,,,495.0,68.0,1282.0,61.0,685.0,355.0,"4,0","36,4","0,2982",,,
31/01/2005,03.00.00,,787.0,,,446.0,,1395.0,,657.0,310.0,"4,0","36,4","0,2989",,,
31/01/2005,04.00.00,,791.0,,,435.0,39.0,1486.0,37.0,668.0,292.0,"3,7","37,7","0,3024",,,
31/01/2005,05.00.00,,787.0,,,415.0,39.0,1474.0,37.0,667.0,293.0,"3,4","38,9","0,3075",,,
31/01/2005,06.00.00,,814.0,,,449.0,54.0,1363.0,50.0,674.0,328.0,"3,7","37,5","0,3012",,,
31/01/2005,07.00.00,,844.0,,,538.0,158.0,1164.0,109.0,726.0,479.0,"3,7","35,2","0,2833",,,
31/01/2005,08.00.00,,1049.0,,,863.0,350.0,826.0,198.0,923.0,979.0,"3,7","33,9","0,2732",,,
31/01/2005,09.00.00,,1201.0,,,1116.0,,617.0,,1130.0,1469.0,"4,4","38,8","0,3280",,,
31/01/2005,10.00.00,,1293.0,,,1153.0,584.0,602.0,283.0,1141.0,1667.0,"6,6","34,4","0,3359",,,
31/01/2005,11.00.00,,1121.0,,,1066.0,478.0,683.0,256.0,1040.0,1378.0,"10,0","22,4","0,2753",,,
31/01/2005,12.00.00,,1112.0,,,1078.0,563.0,683.0,261.0,1028.0,1426.0,"11,9","18,6","0,2581",,,
31/01/2005,13.00.00,,1060.0,,,1048.0,414.0,707.0,181.0,983.0,1246.0,"12,5","17,2","0,2477",,,
31/01/2005,14.00.00,,1056.0,,,1040.0,398.0,711.0,194.0,976.0,1187.0,"13,2","17,3","0,2606",,,
31/01/2005,15.00.00,,1131.0,,,1139.0,451.0,643.0,214.0,1097.0,1363.0,"13,5","18,7","0,2872",,,
31/01/2005,16.00.00,,1162.0,,,1170.0,503.0,618.0,204.0,1131.0,1425.0,"14,1","18,2","0,2908",,,
31/01/2005,17.00.00,,1283.0,,,1328.0,640.0,552.0,228.0,1294.0,1722.0,"13,0","20,3","0,3030",,,
31/01/2005,18.00.00,,1414.0,,,1490.0,843.0,488.0,270.0,1433.0,2051.0,"10,4","24,7","0,3116",,,
31/01/2005,19.00.00,,1486.0,,,1570.0,954.0,455.0,285.0,1557.0,2179.0,"8,6","29,8","0,3344",,,
31/01/2005,20.00.00,,1523.0,,,1533.0,984.0,456.0,282.0,1532.0,2214.0,"7,3","36,8","0,3771",,,
31/01/2005,21.00.00,,1283.0,,,1149.0,586.0,587.0,235.0,1148.0,1799.0,"6,3","39,4","0,3795",,,
31/01/2005,22.00.00,,1109.0,,,863.0,360.0,737.0,208.0,960.0,1527.0,"5,4","43,5","0,3922",,,
31/01/2005,23.00.00,,1055.0,,,782.0,231.0,798.0,161.0,940.0,1377.0,"5,1","45,6","0,4056",,,
01/02/2005,00.00.00,,1038.0,,,756.0,200.0,813.0,146.0,921.0,1317.0,"4,2","49,4","0,4120",,,2005-01-02
01/02/2005,01.00.00,,996.0,,,698.0,153.0,871.0,123.0,894.0,1228.0,"4,1","50,1","0,4150",,,2005-01-02
01/02/2005,02.00.00,,995.0,,,680.0,135.0,879.0,109.0,904.0,1201.0,"4,1","51,5","0,4263",,,2005-01-02
01/02/2005,03.00.00,,1000.0,,,670.0,,868.0,,917.0,1158.0,"3,7","57,5","0,4621",,,2005-01-02
01/02/2005,04.00.00,,1042.0,,,688.0,196.0,814.0,115.0,935.0,1204.0,"2,5","64,8","0,4807",,,2005-01-02
01/02/2005,05.00.00,,1042.0,,,701.0,208.0,795.0,114.0,945.0,1216.0,"1,8","68,9","0,4878",,,2005-01-02
01/02/2005,06.00.00,,1024.0,,,724.0,241.0,814.0,122.0,944.0,1198.0,"2,0","64,9","0,4661",,,2005-01-02
01/02/2005,07.00.00,,1147.0,,,886.0,417.0,702.0,149.0,1056.0,1381.0,"2,2","65,3","0,4730",,,2005-01-02
01/02/2005,08.00.00,,1496.0,,,1298.0,896.0,492.0,187.0,1441.0,1873.0,"3,1","64,0","0,4938",,,2005-01-02
01/02/2005,09.00.00,,1541.0,,,1353.0,966.0,449.0,198.0,1492.0,2112.0,"3,7","61,7","0,4967",,,2005-01-02
01/02/2005,10.00.00,,1491.0,,,1215.0,878.0,503.0,196.0,1343.0,2038.0,"4,4","58,8","0,4979",,,2005-01-02
01/02/2005,11.00.00,,1533.0,,,1334.0,985.0,466.0,218.0,1434.0,2118.0,"5,8","54,1","0,5020",,,2005-01-02
01/02/2005,12.00.00,,1507.0,,,1292.0,1017.0,479.0,227.0,1379.0,2110.0,"7,3","50,8","0,5226",,,2005-01-02
01/02/2005,13.00.00,,1451.0,,,1264.0,683.0,497.0,181.0,1408.0,1965.0,"9,5","47,2","0,5589",,,2005-01-02
01/02/2005,14.00.00,,1432.0,,,1264.0,660.0,487.0,179.0,1476.0,1888.0,"11,8","44,4","0,6118",,,2005-01-02
01/02/2005,15.00.00,,1408.0,,,1202.0,492.0,506.0,151.0,1411.0,1774.0,"12,7","45,5","0,6648",,,2005-01-02
01/02/2005,16.00.00,,1377.0,,,1129.0,497.0,540.0,162.0,1392.0,1626.0,"13,5","44,8","0,6898",,,2005-01-02
01/02/2005,17.00.00,,1454.0,,,1190.0,562.0,508.0,165.0,1434.0,1761.0,"12,3","48,9","0,6967",,,2005-01-02
01/02/2005,18.00.00,,1268.0,,,1128.0,539.0,573.0,173.0,1255.0,1533.0,"10,8","40,3","0,5201",,,2005-01-02
01/02/2005,19.00.00,,1259.0,,,1211.0,502.0,559.0,188.0,1243.0,1531.0,"9,4","36,7","0,4324",,,2005-01-02
01/02/2005,20.00.00,,1261.0,,,1143.0,452.0,595.0,186.0,1208.0,1477.0,"8,3","39,5","0,4318",,,2005-01-02
01/02/2005,21.00.00,,1133.0,,,971.0,357.0,683.0,172.0,1059.0,1332.0,"7,8","41,3","0,4389",,,2005-01-02
01/02/2005,22.00.00,,1054.0,,,818.0,289.0,777.0,150.0,966.0,1210.0,"7,3","43,8","0,4505",,,2005-01-02
01/02/2005,23.00.00,,1055.0,,,783.0,221.0,805.0,137.0,969.0,1167.0,"6,7","47,6","0,4688",,,2005-01-02
02/02/2005,00.00.00,,1059.0,,,747.0,204.0,820.0,133.0,964.0,1133.0,"6,6","51,2","0,5007",,,2005-02-02
02/02/2005,01.00.00,,1063.0,,,769.0,183.0,807.0,122.0,993.0,1109.0,"6,4","52,6","0,5074",,,2005-02-02
02/02/2005,02.00.00,,1135.0,,,854.0,222.0,722.0,130.0,1065.0,1218.0,"5,3","57,8","0,5177",,,2005-02-02
02/02/2005,03.00.00,,1126.0,,,869.0,,680.0,,1075.0,1222.0,"3,4","66,7","0,5281",,,2005-02-02
02/02/2005,04.00.00,,1058.0,,,753.0,210.0,764.0,121.0,986.0,1149.0,"3,3","66,8","0,5215",,,2005-02-02
02/02/2005,05.00.00,,1040.0,,,688.0,185.0,846.0,115.0,920.0,1090.0,"3,7","62,9","0,5059",,,2005-02-02
02/02/2005,06.00.00,,1069.0,,,737.0,257.0,792.0,125.0,946.0,1114.0,"2,6","67,5","0,5034",,,2005-02-02
02/02/2005,07.00.00,,1042.0,,,771.0,297.0,795.0,136.0,941.0,1089.0,"3,5","60,9","0,4857",,,2005-02-02
02/02/2005,08.00.00,,1322.0,,,1151.0,573.0,566.0,174.0,1286.0,1446.0,"2,7","63,4","0,4787",,,2005-02-02
02/02/2005,09.00.00,,1549.0,,,1485.0,883.0,422.0,224.0,1638.0,1930.0,"2,8","64,2","0,4859",,,2005-02-02
02/02/2005,10.00.00,,1416.0,,,1285.0,824.0,501.0,230.0,1390.0,1809.0,"5,8","53,1","0,4942",,,2005-02-02
02/02/2005,11.00.00,,1337.0,,,1143.0,693.0,560.0,205.0,1236.0,1769.0,"9,7","40,1","0,4832",,,2005-02-02
02/02/2005,12.00.00,,1281.0,,,1132.0,714.0,577.0,204.0,1206.0,1696.0,"12,7","30,0","0,4398",,,2005-02-02
02/02/2005,13.00.00,,1037.0,,,981.0,388.0,721.0,139.0,1000.0,1086.0,"13,7","20,7","0,3221",,,2005-02-02
02/02/2005,14.00.00,,1028.0,,,983.0,337.0,728.0,133.0,979.0,1048.0,"13,7","19,9","0,3114",,,2005-02-02
02/02/2005,15.00.00,,984.0,,,913.0,326.0,762.0,127.0,930.0,990.0,"14,1","18,1","0,2884",,,2005-02-02
02/02/2005,16.00.00,,1010.0,,,940.0,329.0,759.0,124.0,960.0,1027.0,"14,5","18,0","0,2956",,,2005-02-02
02/02/2005,17.00.00,,1113.0,,,1096.0,465.0,645.0,158.0,1092.0,1359.0,"13,2","20,4","0,3074",,,2005-02-02
02/02/2005,18.00.00,,1253.0,,,1284.0,612.0,536.0,171.0,1285.0,1618.0,"10,5","25,1","0,3194",,,2005-02-02
02/02/2005,19.00.00,,1400.0,,,1499.0,759.0,461.0,193.0,1527.0,1869.0,"8,9","31,4","0,3597",,,2005-02-02
02/02/2005,20.00.00,,1470.0,,,1584.0,771.0,436.0,195.0,1641.0,2033.0,"8,2","36,2","0,3953",,,2005-02-02
02/02/2005,21.00.00,,1281.0,,,1168.0,655.0,571.0,212.0,1195.0,1756.0,"6,7","39,6","0,3906",,,2005-02-02
02/02/2005,22.00.00,,1084.0,,,855.0,332.0,748.0,193.0,939.0,1446.0,"5,8","42,0","0,3904",,,2005-02-02
02/02/2005,23.00.00,,1097.0,,,892.0,287.0,719.0,167.0,979.0,1423.0,"4,9","45,9","0,3999",,,2005-02-02
03/02/2005,00.00.00,,1032.0,,,791.0,242.0,793.0,156.0,915.0,1278.0,"4,5","47,9","0,4079",,,2005-03-02
03/02/2005,01.00.00,,1046.0,,,812.0,242.0,782.0,153.0,940.0,1265.0,"3,9","51,6","0,4226",,,2005-03-02
03/02/2005,02.00.00,,975.0,,,707.0,192.0,860.0,128.0,902.0,1107.0,"3,4","54,7","0,4323",,,2005-03-02
03/02/2005,03.00.00,,932.0,,,642.0,,950.0,,871.0,1014.0,"3,3","56,1","0,4379",,,2005-03-02
03/02/2005,04.00.00,,926.0,,,623.0,134.0,954.0,96.0,873.0,1011.0,"2,0","60,8","0,4337",,,2005-03-02
03/02/2005,05.00.00,,932.0,,,645.0,142.0,916.0,105.0,882.0,1006.0,"1,2","63,7","0,4327",,,2005-03-02
03/02/2005,06.00.00,,937.0,,,640.0,194.0,923.0,130.0,870.0,1010.0,"2,1","60,3","0,4368",,,2005-03-02
03/02/2005,07.00.00,,996.0,,,724.0,216.0,861.0,134.0,938.0,1067.0,"1,3","63,1","0,4322",,,2005-03-02
03/02/2005,08.00.00,,1382.0,,,1202.0,728.0,534.0,275.0,1352.0,1630.0,"1,3","64,8","0,4410",,,2005-03-02
03/02/2005,09.00.00,,1544.0,,,1530.0,975.0,416.0,309.0,1706.0,2030.0,"2,1","62,2","0,4491",,,2005-03-02
03/02/2005,10.00.00,,1429.0,,,1317.0,947.0,495.0,322.0,1425.0,1916.0,"5,1","50,8","0,4499",,,2005-03-02
03/02/2005,11.00.00,,1312.0,,,1164.0,790.0,570.0,333.0,1230.0,1761.0,"8,5","39,7","0,4425",,,2005-03-02
03/02/2005,12.00.00,,1205.0,,,989.0,551.0,643.0,235.0,1084.0,1597.0,"11,5","33,0","0,4476",,,2005-03-02
03/02/2005,13.00.00,,1322.0,,,1110.0,565.0,568.0,241.0,1208.0,1776.0,"12,2","34,3","0,4864",,,2005-03-02
03/02/2005,14.00.00,,1301.0,,,1074.0,532.0,574.0,214.0,1255.0,1636.0,"13,5","35,0","0,5396",,,2005-03-02
03/02/2005,15.00.00,,1280.0,,,1030.0,459.0,597.0,174.0,1246.0,1480.0,"14,9","34,9","0,5869",,,2005-03-02
03/02/2005,16.00.00,,1256.0,,,986.0,407.0,612.0,157.0,1240.0,1413.0,"15,7","34,5","0,6111",,,2005-03-02
03/02/2005,17.00.00,,1358.0,,,1128.0,434.0,545.0,170.0,1344.0,1611.0,"14,7","37,2","0,6180",,,2005-03-02
03/02/2005,18.00.00,,1713.0,,,1605.0,980.0,383.0,212.0,1870.0,2186.0,"12,2","44,8","0,6342",,,2005-03-02
03/02/2005,19.00.00,,1655.0,,,1527.0,966.0,393.0,249.0,1758.0,2203.0,"10,3","52,4","0,6578",,,2005-03-02
03/02/2005,20.00.00,,1444.0,,,1227.0,646.0,485.0,231.0,1414.0,1891.0,"9,3","55,5","0,6503",,,2005-03-02
03/02/2005,21.00.00,,1314.0,,,1069.0,471.0,571.0,216.0,1271.0,1662.0,"8,3","57,6","0,6304",,,2005-03-02
03/02/2005,22.00.00,,1368.0,,,1164.0,528.0,524.0,217.0,1350.0,1674.0,"6,3","65,1","0,6237",,,2005-03-02
03/02/2005,23.00.00,,1195.0,,,943.0,378.0,645.0,203.0,1149.0,1462.0,"6,5","63,1","0,6132",,,2005-03-02
04/02/2005,00.00.00,,1083.0,,,828.0,235.0,734.0,161.0,1067.0,1273.0,"6,0","62,7","0,5890",,,2005-04-02
04/02/2005,01.00.00,,1055.0,,,771.0,217.0,781.0,147.0,1030.0,1174.0,"5,1","65,4","0,5797",,,2005-04-02
04/02/2005,02.00.00,,973.0,,,672.0,141.0,887.0,111.0,954.0,1031.0,"4,7","64,6","0,5568",,,2005-04-02
04/02/2005,03.00.00,,1039.0,,,777.0,,778.0,,1031.0,1082.0,"2,9","72,2","0,5523",,,2005-04-02
04/02/2005,04.00.00,,949.0,,,657.0,158.0,895.0,115.0,948.0,991.0,"5,0","63,5","0,5575",,,2005-04-02
04/02/2005,05.00.00,,920.0,,,601.0,87.0,974.0,80.0,920.0,925.0,"3,9","65,5","0,5367",,,2005-04-02
04/02/2005,06.00.00,,989.0,,,703.0,194.0,843.0,122.0,988.0,1017.0,"1,8","74,5","0,5271",,,2005-04-02
04/02/2005,07.00.00,,1100.0,,,854.0,401.0,714.0,186.0,1075.0,1187.0,"1,8","73,7","0,5198",,,2005-04-02
04/02/2005,08.00.00,,1411.0,,,1288.0,887.0,492.0,306.0,1472.0,1638.0,"2,3","70,9","0,5182",,,2005-04-02
04/02/2005,09.00.00,,1328.0,,,1300.0,654.0,499.0,301.0,1405.0,1672.0,"4,4","61,1","0,5176",,,2005-04-02
04/02/2005,10.00.00,,1308.0,,,1189.0,566.0,534.0,274.0,1325.0,1656.0,"7,7","49,8","0,5267",,,2005-04-02
04/02/2005,11.00.00,,1280.0,,,1127.0,649.0,558.0,247.0,1277.0,1641.0,"12,1","36,9","0,5212",,,2005-04-02
04/02/2005,12.00.00,,1056.0,,,857.0,309.0,735.0,169.0,1028.0,1117.0,"15,0","28,5","0,4821",,,2005-04-02
04/02/2005,13.00.00,,1019.0,,,825.0,229.0,781.0,138.0,994.0,901.0,"14,5","28,3","0,4665",,,2005-04-02
04/02/2005,14.00.00,,1084.0,,,923.0,312.0,712.0,149.0,1085.0,1046.0,"12,9","31,8","0,4707",,,2005-04-02
04/02/2005,15.00.00,,998.0,,,841.0,276.0,792.0,165.0,979.0,884.0,"12,1","32,3","0,4548",,,2005-04-02
04/02/2005,16.00.00,,987.0,,,816.0,236.0,816.0,156.0,959.0,821.0,"11,3","33,5","0,4476",,,2005-04-02
04/02/2005,17.00.00,,1079.0,,,932.0,312.0,719.0,184.0,1018.0,1056.0,"11,4","32,6","0,4373",,,2005-04-02
04/02/2005,18.00.00,,1096.0,,,954.0,345.0,687.0,197.0,1085.0,1139.0,"9,1","37,8","0,4372",,,2005-04-02
04/02/2005,19.00.00,,1146.0,,,1043.0,386.0,639.0,204.0,1169.0,1248.0,"8,1","41,0","0,4458",,,2005-04-02
04/02/2005,20.00.00,,1125.0,,,1025.0,356.0,653.0,207.0,1147.0,1200.0,"7,7","41,9","0,4409",,,2005-04-02
04/02/2005,21.00.00,,1130.0,,,968.0,467.0,680.0,208.0,1102.0,1220.0,"7,1","43,9","0,4433",,,2005-04-02
04/02/2005,22.00.00,,1017.0,,,805.0,287.0,807.0,174.0,958.0,1032.0,"6,3","45,8","0,4408",,,2005-04-02
04/02/2005,23.00.00,,1017.0,,,776.0,239.0,843.0,157.0,946.0,971.0,"6,0","46,1","0,4351",,,2005-04-02
05/02/2005,00.00.00,,1041.0,,,778.0,266.0,828.0,166.0,947.0,1011.0,"5,5","49,0","0,4471",,,2005-05-02
05/02/2005,01.00.00,,1034.0,,,769.0,261.0,816.0,167.0,952.0,1049.0,"4,9","52,0","0,4548",,,2005-05-02
05/02/2005,02.00.00,,1009.0,,,751.0,223.0,828.0,154.0,939.0,1053.0,"4,1","54,7","0,4536",,,2005-05-02
05/02/2005,03.00.00,,1105.0,,,828.0,,735.0,,997.0,1157.0,"2,1","64,2","0,4633",,,2005-05-02
05/02/2005,04.00.00,,1084.0,,,859.0,272.0,703.0,164.0,1017.0,1163.0,"1,5","66,2","0,4571",,,2005-05-02
05/02/2005,05.00.00,,989.0,,,731.0,226.0,815.0,149.0,936.0,1018.0,"1,0","67,7","0,4523",,,2005-05-02
05/02/2005,06.00.00,,1047.0,,,792.0,250.0,757.0,150.0,957.0,1121.0,"0,8","69,9","0,4591",,,2005-05-02
05/02/2005,07.00.00,,1091.0,,,868.0,402.0,705.0,205.0,1021.0,1200.0,"1,3","67,2","0,4598",,,2005-05-02
05/02/2005,08.00.00,,1263.0,,,1074.0,708.0,614.0,283.0,1198.0,1403.0,"2,0","63,6","0,4564",,,2005-05-02
05/02/2005,09.00.00,,1165.0,,,1024.0,759.0,646.0,310.0,1134.0,1365.0,"4,1","52,7","0,4345",,,2005-05-02
05/02/2005,10.00.00,,966.0,,,760.0,302.0,877.0,200.0,890.0,940.0,"7,5","39,2","0,4091",,,2005-05-02
05/02/2005,11.00.00,,927.0,,,702.0,210.0,932.0,147.0,847.0,750.0,"9,0","34,5","0,3980",,,2005-05-02
05/02/2005,12.00.00,,909.0,,,678.0,180.0,960.0,128.0,838.0,652.0,"9,2","34,5","0,4025",,,2005-05-02
05/02/2005,13.00.00,,941.0,,,723.0,165.0,922.0,121.0,880.0,643.0,"9,3","33,8","0,3981",,,2005-05-02
05/02/2005,14.00.00,,903.0,,,696.0,180.0,932.0,129.0,850.0,629.0,"9,3","33,1","0,3874",,,2005-05-02
05/02/2005,15.00.00,,891.0,,,668.0,147.0,991.0,110.0,819.0,549.0,"9,7","30,8","0,3716",,,2005-05-02
05/02/2005,16.00.00,,904.0,,,674.0,177.0,968.0,126.0,824.0,578.0,"9,6","31,1","0,3718",,,2005-05-02
05/02/2005,17.00.00,,900.0,,,659.0,157.0,990.0,121.0,807.0,582.0,"8,6","32,8","0,3669",,,2005-05-02
05/02/2005,18.00.00,,926.0,,,725.0,195.0,933.0,142.0,847.0,694.0,"7,2","35,0","0,3567",,,2005-05-02
05/02/2005,19.00.00,,999.0,,,821.0,263.0,846.0,174.0,915.0,926.0,"6,4","36,8","0,3566",,,2005-05-02
05/02/2005,20.00.00,,994.0,,,774.0,239.0,854.0,168.0,917.0,915.0,"6,0","40,2","0,3773",,,2005-05-02
05/02/2005,21.00.00,,1010.0,,,801.0,267.0,826.0,180.0,944.0,986.0,"5,5","42,6","0,3874",,,2005-05-02
05/02/2005,22.00.00,,938.0,,,685.0,214.0,934.0,157.0,870.0,840.0,"4,9","43,7","0,3809",,,2005-05-02
05/02/2005,23.00.00,,983.0,,,760.0,236.0,869.0,162.0,898.0,939.0,"4,2","43,2","0,3605",,,2005-05-02
06/02/2005,00.00.00,,963.0,,,749.0,251.0,900.0,173.0,834.0,869.0,"4,0","39,2","0,3228",,,2005-06-02
06/02/2005,01.00.00,,962.0,,,756.0,255.0,902.0,176.0,843.0,908.0,"3,7","40,1","0,3230",,,2005-06-02
06/02/2005,02.00.00,,980.0,,,761.0,235.0,854.0,172.0,876.0,1051.0,"3,1","47,1","0,3638",,,2005-06-02
06/02/2005,03.00.00,,914.0,,,644.0,,972.0,,832.0,922.0,"2,6","48,8","0,3658",,,2005-06-02
06/02/2005,04.00.00,,898.0,,,624.0,129.0,987.0,108.0,825.0,871.0,"0,8","53,8","0,3542",,,2005-06-02
06/02/2005,05.00.00,,854.0,,,572.0,95.0,1070.0,88.0,788.0,793.0,"1,2","51,9","0,3515",,,2005-06-02
06/02/2005,06.00.00,,838.0,,,531.0,95.0,1146.0,85.0,774.0,753.0,"1,0","52,2","0,3489",,,2005-06-02
06/02/2005,07.00.00,,831.0,,,543.0,100.0,1132.0,88.0,787.0,737.0,"0,6","53,3","0,3467",,,2005-06-02
06/02/2005,08.00.00,,833.0,,,526.0,110.0,1169.0,94.0,771.0,722.0,"0,8","52,8","0,3468",,,2005-06-02
06/02/2005,09.00.00,,870.0,,,582.0,149.0,1091.0,115.0,791.0,737.0,"0,3","53,7","0,3424",,,2005-06-02
06/02/2005,10.00.00,,984.0,,,727.0,197.0,891.0,137.0,908.0,913.0,"4,1","42,9","0,3551",,,2005-06-02
06/02/2005,11.00.00,,1065.0,,,844.0,351.0,780.0,212.0,979.0,1117.0,"8,0","33,3","0,3591",,,2005-06-02
06/02/2005,12.00.00,,968.0,,,743.0,249.0,886.0,173.0,840.0,774.0,"10,7","25,2","0,3242",,,2005-06-02
06/02/2005,13.00.00,,911.0,,,683.0,188.0,981.0,135.0,790.0,558.0,"11,1","23,5","0,3105",,,2005-06-02
06/02/2005,14.00.00,,868.0,,,590.0,127.0,1081.0,100.0,753.0,420.0,"10,6","26,0","0,3320",,,2005-06-02
06/02/2005,15.00.00,,868.0,,,576.0,96.0,1128.0,78.0,755.0,363.0,"10,3","27,7","0,3481",,,2005-06-02
06/02/2005,16.00.00,,904.0,,,633.0,138.0,1040.0,100.0,789.0,410.0,"10,2","28,3","0,3516",,,2005-06-02
06/02/2005,17.00.00,,944.0,,,693.0,217.0,928.0,150.0,832.0,568.0,"9,2","29,9","0,3479",,,2005-06-02
06/02/2005,18.00.00,,925.0,,,649.0,186.0,1003.0,142.0,819.0,570.0,"6,9","36,4","0,3635",,,2005-06-02
06/02/2005,19.00.00,,985.0,,,736.0,227.0,891.0,165.0,875.0,774.0,"6,0","38,0","0,3584",,,2005-06-02
06/02/2005,20.00.00,,1002.0,,,780.0,252.0,855.0,179.0,892.0,857.0,"5,8","36,4","0,3385",,,2005-06-02
06/02/2005,21.00.00,,938.0,,,692.0,193.0,937.0,149.0,805.0,737.0,"5,8","35,4","0,3286",,,2005-06-02
06/02/2005,22.00.00,,896.0,,,627.0,158.0,1033.0,126.0,782.0,610.0,"5,4","36,6","0,3304",,,2005-06-02
06/02/2005,23.00.00,,907.0,,,614.0,150.0,1052.0,120.0,782.0,627.0,"5,1","37,9","0,3358",,,2005-06-02
07/02/2005,00.00.00,,902.0,,,613.0,130.0,1049.0,110.0,777.0,566.0,"4,8","38,0","0,3300",,,2005-07-02
07/02/2005,01.00.00,,885.0,,,582.0,104.0,1072.0,92.0,760.0,517.0,"4,5","38,1","0,3249",,,2005-07-02
07/02/2005,02.00.00,,863.0,,,545.0,86.0,1119.0,78.0,749.0,484.0,"4,3","38,1","0,3207",,,2005-07-02
07/02/2005,03.00.00,,861.0,,,518.0,,1141.0,,738.0,482.0,"3,9","39,9","0,3250",,,2005-07-02
07/02/2005,04.00.00,,852.0,,,482.0,67.0,1187.0,65.0,726.0,496.0,"3,8","41,0","0,3327",,,2005-07-02
07/02/2005,05.00.00,,879.0,,,495.0,75.0,1147.0,73.0,753.0,623.0,"3,3","44,6","0,3499",,,2005-07-02
07/02/2005,06.00.00,,900.0,,,525.0,97.0,1090.0,85.0,780.0,696.0,"3,6","44,5","0,3574",,,2005-07-02
07/02/2005,07.00.00,,963.0,,,615.0,177.0,980.0,133.0,837.0,916.0,"3,4","47,0","0,3713",,,2005-07-02
07/02/2005,08.00.00,,1183.0,,,929.0,433.0,675.0,246.0,1037.0,1309.0,"2,9","49,5","0,3775",,,2005-07-02
07/02/2005,09.00.00,,1161.0,,,996.0,471.0,639.0,281.0,1067.0,1396.0,"5,6","40,5","0,3704",,,2005-07-02
07/02/2005,10.00.00,,1102.0,,,896.0,346.0,720.0,222.0,969.0,1226.0,"7,5","33,8","0,3520",,,2005-07-02
07/02/2005,11.00.00,,1029.0,,,835.0,262.0,771.0,182.0,897.0,1002.0,"10,8","25,2","0,3251",,,2005-07-02
07/02/2005,12.00.00,,973.0,,,797.0,221.0,845.0,154.0,845.0,769.0,"12,9","20,6","0,3045",,,2005-07-02
07/02/2005,13.00.00,,981.0,,,820.0,265.0,807.0,168.0,876.0,784.0,"12,2","21,4","0,3033",,,2005-07-02
07/02/2005,14.00.00,,960.0,,,784.0,219.0,842.0,149.0,868.0,643.0,"12,0","21,9","0,3069",,,2005-07-02
07/02/2005,15.00.00,,973.0,,,761.0,235.0,862.0,156.0,865.0,682.0,"12,2","24,0","0,3392",,,2005-07-02
07/02/2005,16.00.00,,968.0,,,765.0,227.0,843.0,156.0,863.0,692.0,"12,0","24,3","0,3393",,,2005-07-02
07/02/2005,17.00.00,,1022.0,,,854.0,285.0,771.0,187.0,941.0,926.0,"10,5","27,8","0,3525",,,2005-07-02
07/02/2005,18.00.00,,1067.0,,,879.0,291.0,740.0,194.0,989.0,996.0,"8,7","33,9","0,3832",,,2005-07-02
07/02/2005,19.00.00,,1101.0,,,908.0,295.0,707.0,204.0,1025.0,1095.0,"7,8","37,6","0,4004",,,2005-07-02
07/02/2005,20.00.00,,1081.0,,,885.0,243.0,720.0,174.0,1017.0,1058.0,"7,2","39,4","0,4032",,,2005-07-02
07/02/2005,21.00.00,,988.0,,,738.0,209.0,843.0,154.0,906.0,893.0,"7,1","39,6","0,4019",,,2005-07-02
07/02/2005,22.00.00,,932.0,,,630.0,147.0,980.0,117.0,842.0,681.0,"7,1","39,6","0,4001",,,2005-07-02
07/02/2005,23.00.00,,923.0,,,602.0,117.0,1028.0,98.0,831.0,599.0,"7,2","39,3","0,4004",,,2005-07-02
08/02/2005,00.00.00,,915.0,,,589.0,105.0,1045.0,90.0,813.0,550.0,"6,9","39,6","0,3966",,,2005-08-02
08/02/2005,01.00.00,,879.0,,,534.0,84.0,1129.0,74.0,785.0,470.0,"7,0","39,8","0,4006",,,2005-08-02
08/02/2005,02.00.00,,852.0,,,479.0,51.0,1275.0,49.0,761.0,375.0,"7,1","40,5","0,4090",,,2005-08-02
08/02/2005,03.00.00,,844.0,,,453.0,,1378.0,,748.0,337.0,"6,9","40,9","0,4091",,,2005-08-02
08/02/2005,04.00.00,,878.0,,,496.0,54.0,1182.0,54.0,782.0,451.0,"6,0","42,9","0,4040",,,2005-08-02
08/02/2005,05.00.00,,910.0,,,524.0,74.0,1102.0,69.0,802.0,600.0,"6,4","42,7","0,4126",,,2005-08-02
